title,link,date,content,is_fake
sopir pikap lawan arah hingga tewaskan bayi ditetapkan jadi tersangka!,https://news.detik.com/berita/d-7662640/sopir-pikap-lawan-arah-hingga-tewaskan-bayi-ditetapkan-jadi-tersangka,29/11/2024,"Polisi telah melakukan pemeriksaan terhadap sopir pikap ekspedisi yang melawan arah hingga menabrak sekeluarga dan menewaskan bayi 6 bulan di Jakarta Selatan. Saat ini sopir pikap berinisial S (52) tersebut sudah ditetapkan sebagai tersangka. ""Sudah kami tetapkan sebagai tersangka,"" kata Kasat Lantas Polres Metro Jakarta Selatan Kompol Agung Wuryanto, Jumat (29/11/2024). Agung mengatakan tersangka langsung ditahan. Tersangka dijerat dengan Pasal 310 ayat 3 dan 4 Undang-Undang Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Iya, Tersangka langsung kami tahan,"" ujarnya. Sebelumnya beredar video di media sosial (medsos) menampilkan pengendara pikap jasa ekspedisi yang melawan arah di Lenteng Agung, Jagakarsa, Jakarta Selatan. Pikap tersebut menabrak sekeluarga yang mengendarai sepeda motor hingga membuat bayi berusia 6 bulan meninggal dunia. Disebutkan, awalnya sepasang suami istri dan anaknya yang masih berusia 6 bulan hendak pergi ke kondangan dengan mengendarai sepeda motor. Saat itu sopir pikap jasa ekspedisi tersebut berkendara melawan arah sejauh 20 meter. Tepat di lokasi, pikap tersebut mencoba memotong jalan hingga berujung menabrak korban. Dari narasi video disebutkan korban dan motornya sempat terseret mobil pikap tersebut. Korban istri dan anaknya yang masih berusia 6 bulan sempat terlempar setelah ditabrak pikap. Sopir pikap jasa ekspedisi tersebut lalu kabur. Polisi menyelidiki kasus tersebut dengan meminta keterangan saksi dan mendalami rekaman CCTV, hingga akhirnya menangkap sopir tersebut. ",0
pn medan vonis mati pengendali sabu 11 kg dari lapas langkat,https://news.detik.com/berita/d-7662639/pn-medan-vonis-mati-pengendali-sabu-11-kg-dari-lapas-langkat,29/11/2024,"Majelis hakim Pengadilan Negeri Medan menjatuhkan vonis mati terhadap Sayed Abdillah (27) dalam kasus narkoba. Sayed divonis mati karena terbukti mengendalikan peredaran 11 kg sabu meski berstatus terpidana yang menjalani hukuman di Lapas Narkotika Kelas II-A Langkat. ""Menjatuhkan hukuman kepada Terdakwa Sayed Abdillah oleh karena itu dengan pidana mati,"" ujar ketua majelis hakim Frans Effendi Manurung di PN Medan seperti dilansir Antara, Jumat (29/11/2024). Sayed saat ini telah dipindah ke Lapas Nusakambangan, Jawa Tengah. Hakim menyatakan Sayed terbukti melanggar Pasal 114 ayat (2) juncto Pasal 132 ayat (1) UU Nomor 35/2009 tentang Narkotika. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Hakim menyatakan tak ada hal yang meringankan dalam perbuatan Sayed. Vonis mati itu sesuai dengan tuntutan jaksa penuntut umum pada Kejari Belawan. Kasus ini berawal pada Januari 2024. Saat itu, Sayed dikenalkan oleh seorang bernama Adlin kepada Yosua Elkana Wijaya Manurung, yang diadili dalam berkas terpisah. Sayed kemudian menawari Yosua upah Rp 5 juta per kg sabu. Sabu itu diambil dari Sibolga. ""Pada 30 Januari 2024, Sayed, yang berada di dalam Lapas Langkat, memerintahkan Yosua menjemput 11 kg sabu-sabu dan memberikan uang jalan Rp 3 juta,"" ujar jaksa. Setelah mengambil narkoba itu, Yosua dan rekannya yang bernama Dennis Sitorus menyimpan sabu di kediaman Yosua. Mereka kemudian membagi sabu dalam paket kecil untuk dijual. Jaksa mengatakan 9 kg sabu telah diedarkan di berbagai lokasi di Medan. Pada 6 Februari 2024, Yosua dan Dennis ditangkap oleh petugas BNN.",0
kementrans dan lpdp siapkan beasiswa patriot bagi anak muda,https://news.detik.com/berita/d-7662635/kementrans-dan-lpdp-siapkan-beasiswa-patriot-bagi-anak-muda,29/11/2024,"Kementerian Transmigrasi dan Lembaga Pengelolaan Dana Pendidikan (LPDP) berkolaborasi menghadirkan program Beasiswa Patriot. Beasiswa Patriot ini bertujuan untuk memberikan kemudahan kepada anak-anak muda yang ingin berkuliah universitas luar negeri. ""Penerima Beasiswa Patriot adalah anak-anak muda bangsa terpilih yang sudah disiapkan mental, intelektual dan fisiknya. Setelah lulus, mereka akan ditempatkan di kawasan-kawasan transmigrasi sebagai motor penggerak,"" kata Menteri Transmigrasi M. Iftitah Sulaiman dalam keterangan tertulis, Jumat (29/11/2024). ""Anak-anak muda yang ingin dapat beasiswa ini akan diseleksi. Para penerima beasiswa harus memiliki karakter patriot, yaitu berani dan rela berkorban untuk bangsa dan negara,"" sambungnya. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Dia menjelaskan Setelah lulus seleksi karakter, calon penerima akan mengikuti pendidikan sebagai Komponen Cadangan (Komcad) selama satu setengah bulan. Setelah itu, mereka menjalani matrikulasi di kawasan-kawasan transmigrasi selama tiga bulan. Warga transmigran akan menjadi orang tua asuh mereka. ""Setelah itu, barulah mereka diberangkatkan ke universitas-universitas pilihan di dalam maupun di luar negeri, baik untuk program Master dan Doktoral,"" tuturnya. Sementara itu, Direktur Utama LPDP Andin Hadiyanto menyambut baik program tersebut. Menurutnya, program tersebut mampu membantu anak-anak dalam menggapai cita-cita mereka. ""Semoga LPDP bisa men-support program Kementerian Transmigrasi ini,"" kata Andin Hadiyanto. Dia mengatakan LPDP akan mensosialisasikan ini pada para peserta program LPDP yang ada sekarang dengan tawaran yang sifatnya opsional. ""Para alumni beasiswa LPDP juga akan ditawarkan kesempatan untuk berkarya di kawasan-kawasan transmigrasi,"" tutupnya. Sebagai informasi tambahan, silaturahmi Menteri Transmigrasi dan rombongan dengan jajaran pimpinan LPDP ini merupakan kelanjutan rangkaian silaturahmi dengan pimpinan sejumlah Kementerian dan Lembaga Negara sebelumnya. Selain menambah masukan dan bertukar pikiran, rangkaian kunjungan ini merupakan upaya memperkuat sinergitas lintas Kementerian dan Lembaga Negara sesuai amanat Peraturan Presiden no 50/ tahun 2018.",0
adakah long weekend di desember 2024? cek tanggal merahnya,https://news.detik.com/berita/d-7662631/adakah-long-weekend-di-desember-2024-cek-tanggal-merahnya,29/11/2024,"Ada dua tanggal merah di bulan Desember 2024 yang telah ditetapkan pemerintah. Tanggal merah ini berdekatan dengan libur akhir pekan (weekend). Dengan begitu masyarakat dapat menikmati waktu long weekend atau libur panjang. Menurut SKB 3 Menteri tentang Hari Libur Nasional dan Cuti Bersama Tahun 2024, dua tanggal merah di bulan Desember 2024 adalah satu tanggal merah untuk hari libur nasional dan satu tanggal merah untuk cuti bersama dalam rangka memperingati Hari Raya Natal. Dua tanggal merah tersebut jatuh pada Rabu, 25 Desember 2024 untuk hari libur nasional Natal, dan pada Kamis, 26 Desember 2024 untuk cuti bersama Natal. Setelah itu ada satu hari kejepit sebelum akhir pekan, yang bisa dimanfaatkan sebagai rekomendasi cuti sehingga dapat menikmati long weekend. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Berikut ini daftar tanggal long weekend di bulan Desember 2024 yang terdiri dari tanggal merah Natal, rekomendasi cuti, dan libur akhir pekan: Selain itu, ada juga satu tanggal merah lain yang jatuh pada awal tahun baru 2025. Sebagaimana telah diatur dalam SKB 3 Menteri tentang Hari Libur Nasional dan Cuti Bersama Tahun 2025, pemerintah menetapkan tanggal 1 Januari 2025 sebagai hari libur nasional Tahun Baru 2025 Masehi. Mengingat tanggal tersebut berdekatan dengan libur Natal 2024, masyarakat biasa menggunakan kesempatan ini untuk libur panjang Natal dan Tahun Baru (Nataru). Berikut ini daftar tanggal long weekend Nataru 2024/2025 yang terdiri dari tanggal merah Natal, libur akhir pekan, rekomendasi cuti, dan libur Tahun Baru 2025:",0
bea cukai tindak 4.029 kasus dengan potensi kerugian negara rp 33 m di 2024,https://news.detik.com/berita/d-7662621/bea-cukai-tindak-4-029-kasus-dengan-potensi-kerugian-negara-rp-33-m-di-2024,29/11/2024,"Ditjen Bea Cukai menindak 4.029 kasus selama tahun 2024. Dari ribuan kasus ini ditemukan adanya potensi kerugian negara mencapai Rp 38,3 miliar. ""Kalau kita catat,sampai dengan 27 November 2004 telah dilaksanakan 4.029 penindakan atau rata-rata sebanyak 366 penindakan per bulan dan jumlah ini naik 93,3% dari realisasi periode tahun sebelumnya yaitu sebanyak 2.052 penindakan di tahun 2023. Total barang yang telah ditindak mencapai Rp 214 miliar dan potensi daripada kerugian negara bisa mencapai Rp 38,3 miliar,"" terang Dirjen Bea Cukai, Askolani, dalam konferensi pers di kantor Bea Cukai Soekarno Hatta, Jumat (29/11/2024). Askolani menjelaskan penindakan dilakukan masing-masing oleh bidang kepabeanan dan cukai. Untuk bidang kepabeanan, terdapat beberapa barang hasil penindakan yang diperoleh mulai dari handphone, tablet, kosmetik, daging, potongan tubuh satwa hingga tumbuhan. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Dia merinci untuk barang elektronik berupa handphone dan tablet, ada 289 unit yang diamankan. Dia mengungkap barang-barang ini terindikasi akan diperjualbelikan. ""Telah ditindak 289 unit handphone, komputer genggam dan tablet HKT senilai Rp 867 juta yang berasal dari 8 penindakan yang berpotensi merugikan negara sebanyak Rp 260 juta,"" kata Askolani. Kemudian untuk kosmetik dengan berbagai jenis, ada sebanyak 1.562 buah dari 12 penindakan yang bisa merugikan negara hingga Rp 45,6 juta. Sementara untuk 22 kilogram daging yang ditindak lantaran tidak dimungkinkan untuk masuk ke Indonesia sesuai dengan aturan badan karantina. Selain itu, ada juga potongan tubuh satwa dan tumbuhan terdiri dari 6 pieces tanduk rusa, 7 pieces tulang ikan martin, 10 kilo kayu Gaharu dan 1 paket bibit tanaman jenis kaktus dan tanaman hias dan 2 pieces gading gajah serta ekspor 224 kilo Kratom yang berhasil diperoleh dari 14 penindakan. Potongan tubuh satwa dan tumbuhan ini didapat dari penumpang yang tidak dilengkapi izin. Sedangkan untuk bidang cukai, diperoleh sebanyak 1.115.160 pita cukai MMMA impor golongan C palsu senilai total Rp 115,23 miliar yang berasal dari 2 penindakan dan merugikan negara hingga Rp 34,56 miliar. Sebanyak 1,1 juta pita cukai palsu ini berasal dari 10 koli paket asal Tiongkok berisikan 600 ribu keping pita cukai palsu dan 9 koli paket berisikan 515.160 keping pita cukai palsu. Kemudian penindakan juga dilakukan terhadap 90 ribu batang rokok, 29 kemasan hasil pengolahan tembakau HPTL, 2 kilo tembakau iris dan 90.000.141 batang cerutu. Terdapat juga 318 botol minuman mengandung etil alkohol MMMA yang disita. Askolani sekaligus menyampaikan pihak bea cukai Bandara Soetta juga berhasil melakukan penindakan terhadap peredaran narkoba pada bulan November 2024 hingga 28 penindakan. Hasilnya, sebanyak 9 orang berhasil diamankan sebagai tersangka. ""Kemudian di bidang narkotika dalam periode 4 hingga 27 November di Soekarno-Hatta terdapat 28 kali penindakan MPP dengan modus digunakan tersangka ialah tidak diberitakan atau tidak diberitakan secara benar, false declaration, sebanyak 24 kali dan modus penyamaran dengan barang lain sebanyak 4 kali,"" tutur Askolani. ""Kemudian dari 28 penindakan tersebut diamankan 66,99 kilogram barang bukti dan 9 orang tersangka atas penindakan yang telah dilaksanakan 117 ribu jiwa bisa terselamatkan dari terpapar menggunakan daripada barang-barang tersebut,"" imbuhnya.",0
peran alwin kiemas jadi 'bendahara' di kasus mafia akses judol komdigi,https://news.detik.com/berita/d-7662618/peran-alwin-kiemas-jadi-bendahara-di-kasus-mafia-akses-judol-komdigi,29/11/2024,"Polisi mengungkap peran lain Alwin Jabarti Kiemas, salah satu tersangka kasus mafia buka akses website judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). Alwin bertugas sebagai 'bendahara' yang mengelola keuangan sekaligus membagikannya kepada para tersangka yang terlibat. ""Mengelola keuangan hasil koordinasi website judi online agar tidak diblokir oleh Kominfo dan mengantarkan uang hasil pembagian kepada masing-masing orang yang terlibat,"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi kepada wartawan, Jumat (29/11/2024). Penangkapan Alwin Jabarti Kiemas sebelumnya dibenarkan oleh Dirkrimum Polda Metro Jaya Kombes Wira Satya Triputra saat jumpa pers di Balai Pertemuan Polda Metro Jaya (BPMJ), Jakarta Selatan, Senin (25/11). Wira juga membenarkan Alwin Jabarti Kiemas berperan memverifikasi situs judi online agar tidak diblokir. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Baik, pertanyaan itu kami jawab, benar,"" kata Wira kepada wartawan, Senin (25/11). Hingga kini total 24 orang sudah ditetapkan sebagai tersangka, termasuk 10 orang di antaranya merupakan pegawai Komdigi. Para tersangka sudah ditahan di Rutan Polda Metro Jaya. Atas kasus tersebut, mereka dijerat dengan Pasal 303 KUHP dan/atau Pasal 27 ayat (2) Undang-Undang Republik Indonesia Nomor 1 Tahun 2024 tentang Perubahan Kedua atas Undang-Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik dan/atau Pasal 3, Pasal 4, Pasal 5 Undang-Undang Nomor 8 Tahun 2010 tentang Pencegahan dan Pemberantasan Tindak Pidana Pencucian Uang juncto Pasal 55 KUHP dan 56 KUHP. Dirkrimsus Polda Metro Jaya Kombes Wira Satya Triputra sebelumnya mengatakan ada tiga tersangka utama yang mengendalikan kantor satelit yang berada di ruko Galaxy, Bekasi Selatan, Kota Bekasi. Tiga tersangka tersebut adalah Adhi Kismanto (AK) staf ahli Komdigi, Alwin Jabarti Kiemas (AJ), dan pria A. ""Berdasarkan keterangan dari pada para tersangka, kantor tersebut dikendalikan oleh tiga orang tersangka dengan inisial AK, AJ, dan A,"" kata Wira kepada wartawan di Polda Metro Jaya, Jakarta, Selasa (5/11). Di kantor tersebut, ketiga tersangka mempekerjakan 12 orang karyawan. Dari 12 tersangka itu, 8 di antaranya berperan sebagai operator, 4 orang lainnya sebagai admin. ""Adapun tugas para karyawan 12 orang tersebut mengumpulkan list atau daftar web judi online,"" imbuhnya. Kantor satelit tersebutlah yang 'membina' ribuan website judi online. Website-website tersebut tidak diblokir setelah menyetorkan sejumlah uang kepada para tersangka. Polisi mengusut dugaan tindak pidana korupsi di kasus mafia buka akses website judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). Polisi menggunakan pasal suap hingga gratifikasi. ""Dengan pasal yang dipersangkakan yaitu pasal 12 huruf a atau Pasal 12 huruf B atau Pasal 11 dan Pasal 12 huruf B juncto Pasal 55 ayat 1 ke-1 KUHP, dan Pasal 5 A atau Pasal 5 b atau Pasal 13 Undang-Undang Nomor 31 tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi sebagaimana telah diubah dengan Undang-Undang Nomor 20 Tahun 2001,"" kata Kapolda Metro Jaya Irjen Karyoto dalam jumpa pers, Senin (25/11). Karyoto mengatakan sebanyak 18 saksi sudah dimintai keterangan oleh penyidik Subdit Tipidkor Ditreskrimsus Polda Metro Jaya. Dia menegaskan semua pihak yang terlibat dalam kejahatan ini akan diproses hukum. ""Upaya penyelidikan dan penyidikan yang dilakukan ini tentunya selaras dengan komitmen kami untuk mengusut tuntas seluruh pihak yang terlibat, baik dari sisi oknum internal, Komdigi, bandar, dan pihak-pihak lainnya,"" ucap Karyoto. ""Tadi saya sudah sebutkan bahwa selaras dengan pengungkapan kasus tindak pidana perjudian, kami juga sedang mengusut dengan tindak pidana korupsi yang dilakukan oleh oknum-oknum aparatur yang ada di Komdigi,"" imbuhnya. ",0
menaker harap pei mampu kontribusi selesaikan masalah ketenagakerjaan,https://news.detik.com/berita/d-7662615/menaker-harap-pei-mampu-kontribusi-selesaikan-masalah-ketenagakerjaan,29/11/2024,"Menteri Ketenagakerjaan Yassierli mengajak Perhimpunan Ergonomi Indonesia (PEI), International Labour Organization (ILO), Pemerintah Daerah, dan mitra riset mampu berkontribusi menyelesaikan permasalahan ketenagakerjaan. Menurut Yassierli, praktisi Ergonomi dapat memanfaatkan teknologi dan inovasi untuk menciptakan lingkungan kerja yang tak hanya aman dan nyaman, tetapi juga mendorong produktivitas dan efisiensi lebih tinggi. ""Saya lihat Ergonomi tak hanya membatasi K3, kecelakaan kerja, penyakit akibat kerja. Tetapi keilmuan ini harusnya dapat dikaitkan bagaimana meningkatkan produktivitas, meningkatkan value added, meningkatkan daya saing, dan meningkatkan kinerja para individu, tetapi juga pandangan lebih makro di sektor industri, "" kata Yassierli dalam keterangan tertulis, Jumat (29/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Hal ini dia ungkapkan saat membuka Comprehensive International Ergonomic Seminar secara virtual, di Kota Surabaya, Jawa Timur, Kamis (28/11). Yassierli meminta praktisi Ergonomi juga dapat memperluas horizon dari riset atau kajian lebih makro untuk menghadapi tantangan ketenagakerjaan saat ini yang kompleks. Mulai dari rendahnya pendidikan tenaga kerja di Indonesia, rendahnya produktivitas tenaga kerja Indonesia, maupun tingginya lapangan kerja sektor informal. ""Kalau kita terus berkutat dalam memantau mikro saat membahas konteks makro, maka intervensi yang sifatmya mikro menjadi tak substansial. Sehebat apapun mendesain konsep K3 yang lebih safe dalam tataran mikro, ketika abai dalam konteks makro, maka intervensi kita menjadi tak signifikan, "" katanya. Yassierli menjelaskan selama 6 tahun (2015-2021) menjadi Ketua Umum PEI, sering menyampaikan bahwa riset PEI bukan hanya sekedar menghasilkan publikasi normatif. Tetapi juga memberikan dampak signifikan dalam persoalan ketenagakerjaan. ""Saya sadar kita masih lemah riset yang lebih makro karena itu belum bisa memberikan impact signikan makanya peran kita dalam konteks nasional belum signifikan sehingga wajar PEI didominasi kalangan akademisi, "" katanya. Atas persoalan tersebut, Yassierli meminta PEI membentuk tim agar dapat merespon persoalan lemahnya riset secara makro. ""Kemnaker akan menyiapkan counterpart (rekanan), termasuk anggaran dan seterusnya bagaimana PEI dapat menyelesaikan permasalahan terkait produktivitas, "" ujarnya. Ketua Umum PEI Johanna Renny Oktaviani menegaskan Kemnaker dan PEI memiliki tekad dan semangat yang sama menjadikan Indonesia sebagai negara Ergonomis. ""Seminar ini sebagai salah satu program kerja PEI untuk mewujudkan komunitas Ergonomi Indonesia yang visioner, inklusif dan berbasis pembangunan berkelanjutan, "" katanya. Sementara Plt. Dirjen Binwasnaker & K3 Kemnaker Fahrurozi mengatakan kegiatan seminar diikuti oleh 150 peserta berasal dari Anggota Penguji K3 dan Pengawas K3 di lingkungan Ditjen Binwasnaker & K3, UPTP, UPTD Balai K3, praktisi K3 dari berbagai sektor serta akademisi.",0
ibu-anak tewas dalam kecelakaan truk dan motor di semarang,https://news.detik.com/berita/d-7662603/ibu-anak-tewas-dalam-kecelakaan-truk-dan-motor-di-semarang,29/11/2024,"Kecelakaan maut terjadi di Kecamatan Karangjati, Kabupaten Semarang, Jateng. Kecelakaan itu menewaskan ibu dan anak saat sedang mengendarai motor. Video kecelakaan tersebut viral di media sosial. Dilihat detikJateng, satu unit truk berhenti di tepi jalan dan sepeda motor di sampingnya yang dikerumuni sejumlah orang. Tampak korban yang tergeletak di tepi jalan juga sudah mulai dievakuasi oleh relawan. Kecelakaan itu membuat arus lalu lintas sempat tersendat. Dimintai konfirmasi terpisah, Kasat Lantas Polres Semarang, AKP Lingga Ramadhani, membenarkan ada korban jiwa dalam kecelakaan itu. Ia mengatakan, petugas kepolisian masih melakukan olah Tempat Kejadian Perkara (TKP). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Iya betul, sedang ditangani, nanti saya update,"" kata Lingga, dilansir detikJateng, Jumat (29/11/2024). Ia mengatakan, saat ini dua korban yang meninggal dunia telah dibawa menuju Rumah Sakit Ken Saras, Kelurahan Randugunting, Kecamatan Bergas, Kabupaten Semarang. ""Sementara korban meninggal dunia dua orang, betul sekali ibu dan anak,"" jelasnya. Baca selengkapnya di sini.",0
indonesian aid bangun icu pertama di east africa university hospital somalia,https://news.detik.com/berita/d-7662591/indonesian-aid-bangun-icu-pertama-di-east-africa-university-hospital-somalia,29/11/2024,"Puntland, Somalia kini memiliki ruang ICU pertama di East Africa University Hospital (EAUH) berkat kerja sama Indonesian AID, Islamic Development Bank (IsDB), dan Ain Shams University Virtual Hospital Mesir. Proyek ini mencakup infrastruktur modern, telemedis, serta pengembangan kapasitas tenaga medis. Berlokasi di distrik Bossaso, ICU ini memberikan layanan kesehatan kepada 700.000 penduduk yang sebelumnya tidak memiliki ruang ICU, sehingga pasien yang memerlukan perawatan intensif rentan terhadap kematian (prone to death) dapat dilayani. Direktur Utama LDKPI, Tormarbulang Lumbantobing mengatakan proyek tersebut mencakup penyediaan ruang ICU, peningkatan infrastruktur TI dan komunikasi, pengembangan kapasitas staf medis, serta penyediaan layanan telemedis di East Africa University Hospital (EAUH) Somalia. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ICU ini dilengkapi dengan teknologi telemedis dari Ain Shams University Virtual (ASUV) Hospital, Mesir. Dokter di East Africa University Hospital (EAUH), Somalia akan menerima bantuan langsung dari tenaga medis ASUV Hospital, memungkinkan tenaga medis lokal menangani kasus darurat dengan dukungan dokter berpengalaman dari Mesir. ""Kami berharap kehadiran ICU ini dapat membantu menolong banyak masyarakat di wilayah tersebut,"" ujar Tor Tobing. Proyek ini menjadi momen penting bagi Indonesian AID dalam kerja sama internasional. Skema co-financing dengan IsDB dan kolaborasi dengan ASUV Hospital Mesir memberikan paket lengkap, mulai dari infrastruktur, SDM, hingga teknologi informasi. Kerja sama internasional ini menunjukkan kolaborasi dapat menjadi solusi bagi masalah yang dihadapi masyarakat dunia, dengan memberikan dampak yang signifikan dan terintegrasi. Hadirnya ICU di Puntland merupakan langkah kecil dengan dampak besar bagi kesehatan masyarakat. Proyek ini tidak hanya meningkatkan layanan kesehatan, tetapi juga diharapkan menjadi contoh bagi pembangunan fasilitas serupa di wilayah lain yang membutuhkan. ""Program ini menegaskan komitmen Indonesia untuk terus memperkuat kerja sama dengan negara-negara di Kawasan Afrika. Kerja sama co-financing ini juga diharapkan dapat mendorong engagement yang lebih luas dan membuka spirit kolaborasi dengan organisasi internasional lainnya,"" pungkas Tor Tobing. Sebagai informasi, East Africa University Hospital Somalia didirikan untuk menyediakan layanan kesehatan yang terjangkau dan berkualitas tinggi bagi masyarakat Somalia serta mengajarkan praktik kesehatan kepada mahasiswa di East Africa University. Sejak dibuka tahun 2010, departemen rawat jalan dan rawat inap EAUH telah melayani lebih dari 100 pasien per hari, dan jumlah ini terus meningkat. ",0
kejagung periksa kerabat pengacara ronald tannur terkait kasus suap hakim,https://news.detik.com/berita/d-7662567/kejagung-periksa-kerabat-pengacara-ronald-tannur-terkait-kasus-suap-hakim,29/11/2024,"Kejaksaan Agung (Kejagung RI) masih terus mendalami perkara pemufakatan jahat dalam kasus dugaan suap vonis bebas Ronald Tannur. Terbaru, penyidik pada Jampidsus Kejagung memeriksa kerabat dari pengacara Ronald Tannur, Lisa Rahmat yang menjadi tersangka dalan kasus itu. Kapuspenkum Kejagung, Harli Siregar, menyebut pihaknya telah memeriksa 4 orang saksi pada Kamis (28/11/2024). Tiga diantarannya merupakan kerabat dekat Lisa Rahmat, sedangkan satu lainnya dari pihak swasta. Keempatnya yakni SJJB selaku pihak swasta, SC selaku kerabat tersangka LR, SA selaku adik ipar tersangka LR dan DR selaku adik tersangka LR. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Adapun keempat orang saksi diperiksa di Jakarta terkait penyidikan perkara pemufakatan jahat tindak pidana korupsi suap danatau gratifikasi dalam penanganan perkara terpidana Ronald Tannur tahun 2023 sampai dengan 2024 atas nama tersangka ZR dan tersangka LR,"" kata Harli dalam keterangannya, Jumat (29/11). Namun demikian, Harli belum merinci lebih jauh mengenai materi pemeriksaan yang dicecar penyidik kepada keempat saksi. Dia hanya menyebut pemeriksaan dilakukan untuk melengkapi perkara tersebut. ""Pemeriksaan saksi dilakukan untuk memperkuat pembuktian dan melengkapi pemberkasan dalam perkara dimaksud,"" pungkas Harli. Sebagai informasi, sebelumnya Kejagung juga telah memeriksa LHP, suami Lisa Rahmat dan anaknya yang berinisial HSH. Pemeriksaan telah dilakukan pada Jumat (8/11) lalu. Adapun kasus ini bermula dari jeratan hukum untuk Gregorius Ronald Tannur atas kematian kekasihnya yang bernama Dini Sera Afrianti. Ronald Tannur yang merupakan anak dari mantan anggota DPR Edward Tannur itu singkat cerita divonis bebas meski kemudian di tingkat kasasi dinyatakan bersalah dan dijatuhi hukuman 5 tahun penjara. Tentang vonis bebas itu, usut punya usut ternyata ada suap di baliknya. Kejaksaan Agung (Kejagung) sejauh ini menetapkan 6 tersangka terkait suap vonis bebas Ronald Tannur sebagai berikut: 1. Erintuah Damanik2. Mangapul3. Heru Hanindyo4. Lisa Rahmat5. Zarof Ricar6. Meirizka Widjaja Tiga nama pertama merupakan majelis hakim yang mengadili Ronald Tannur di Pengadilan Negeri (PN) Surabaya. Sedangkan Lisa adalah pengacara, Zarof merupakan mantan pejabat di MA sebagai makelar perkara, dan nama terakhir adalah ibu Ronald Tannur. Alur perkara secara singkat yaitu Meirizka meminta bantuan Lisa agar anaknya, Ronald Tannur, divonis bebas. Lisa lantas berkomunikasi dengan Zarof yang kemudian dihubungkan ke 3 hakim yang mengadili Ronald Tannur di PN Surabaya hingga terjadilah dugaan suap menyuap tersebut. Dalam perjalanannya, penyidik Kejagung menemukan uang Rp 920.912.303.714 (Rp 920 miliar) dan emas batangan seberat 51 kilogram dari Zarof yang diduga merupakan gratifikasi di luar perkara Ronald Tannur. Per saat ini Kejagung masih mengusut temuan itu.",0
